flight_id,airline_name,origin_airport,year,month,day_of_month,time_in_air,time_on_flight,departure_delay,arrival_delay,arrival_delay_caused_by_carrier,arrival_delay_caused_by_others,arrival_delay_category_carrier,arrival_delay_category_weather,arrival_delay_category_nas,arrival_delay_category_security,arrival_delay_category_aircraft
6598877,Southwest Airlines Co.,Bob Hope Airport,2021,1,8,63,75,27,27,27,0,0,0,0,0,27
6599465,Southwest Airlines Co.,Bob Hope Airport,2021,1,8,58,67,33,35,33,2,0,0,2,0,33
6600062,Southwest Airlines Co.,Bob Hope Airport,2021,1,8,63,77,36,38,36,2,0,0,2,0,36
6600063,Southwest Airlines Co.,Bob Hope Airport,2021,1,8,56,68,47,50,47,3,0,0,3,0,47
6600440,Southwest Airlines Co.,Bob Hope Airport,2021,1,8,55,65,33,33,33,0,2,0,0,0,31
6601197,Southwest Airlines Co.,Bob Hope Airport,2021,1,8,61,75,6,6,0,0,0,0,0,0,0
6601381,Southwest Airlines Co.,Bob Hope Airport,2021,1,8,55,65,105,85,85,0,0,0,0,0,85
6601382,Southwest Airlines Co.,Bob Hope Airport,2021,1,8,54,71,18,24,18,6,0,0,6,0,18
6601690,Southwest Airlines Co.,Bob Hope Airport,2021,1,8,43,62,10,12,0,0,0,0,0,0,0
6601833,Southwest Airlines Co.,Bob Hope Airport,2021,1,8,63,76,36,37,36,1,0,0,1,0,36
6602815,Southwest Airlines Co.,Bob Hope Airport,2021,1,9,55,67,19,11,0,0,0,0,0,0,0
6603389,Southwest Airlines Co.,Bob Hope Airport,2021,1,9,66,73,7,5,0,0,0,0,0,0,0
6604069,Southwest Airlines Co.,Bob Hope Airport,2021,1,9,45,58,11,4,0,0,0,0,0,0,0
6604333,Southwest Airlines Co.,Bob Hope Airport,2021,1,9,54,68,10,8,0,0,0,0,0,0,0
6604741,Southwest Airlines Co.,Bob Hope Airport,2021,1,9,49,65,23,23,23,0,0,0,0,0,23
6604998,Southwest Airlines Co.,Bob Hope Airport,2021,1,9,50,60,9,4,0,0,0,0,0,0,0
6605682,Southwest Airlines Co.,Bob Hope Airport,2021,1,9,69,85,12,12,0,0,0,0,0,0,0
6607034,Southwest Airlines Co.,Bob Hope Airport,2021,1,10,62,75,29,29,29,0,0,0,0,0,29
6608042,Southwest Airlines Co.,Bob Hope Airport,2021,1,10,42,77,21,33,21,12,0,0,12,0,21
6608254,Southwest Airlines Co.,Bob Hope Airport,2021,1,10,53,70,19,24,19,5,7,0,5,0,12
6608485,Southwest Airlines Co.,Bob Hope Airport,2021,1,10,68,84,12,26,7,19,0,0,19,0,7
6608554,Southwest Airlines Co.,Bob Hope Airport,2021,1,10,65,82,28,35,28,7,2,0,7,0,26
6609774,Southwest Airlines Co.,Bob Hope Airport,2021,1,10,43,62,19,21,19,2,0,0,2,0,19
6609892,Southwest Airlines Co.,Bob Hope Airport,2021,1,10,62,76,18,19,18,1,9,0,1,0,9
6610440,Southwest Airlines Co.,Bob Hope Airport,2021,1,10,46,59,21,20,20,0,3,0,0,0,17
6610985,Southwest Airlines Co.,Bob Hope Airport,2021,1,10,51,64,7,6,0,0,0,0,0,0,0
6610986,Southwest Airlines Co.,Bob Hope Airport,2021,1,10,65,84,25,34,25,9,0,0,9,0,25
6611086,Southwest Airlines Co.,Bob Hope Airport,2021,1,10,56,69,6,0,0,0,0,0,0,0,0
6611522,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,42,58,6,-1,0,0,0,0,0,0,0
6612050,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,56,71,20,6,0,0,0,0,0,0,0
6612316,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,67,81,6,12,0,0,0,0,0,0,0
6612873,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,45,60,114,109,109,0,109,0,0,0,0
6613150,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,46,56,19,10,0,0,0,0,0,0,0
6613658,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,54,68,6,4,0,0,0,0,0,0,0
6613738,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,57,76,6,7,0,0,0,0,0,0,0
6614043,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,54,66,13,4,0,0,0,0,0,0,0
6614044,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,52,62,63,60,60,0,60,0,0,0,0
6614406,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,50,58,15,8,0,0,0,0,0,0,0
6614514,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,43,55,47,37,37,0,34,0,0,0,3
6614515,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,,,19,0,0,0,0,0,0,0,0
6614639,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,55,66,7,-2,0,0,0,0,0,0,0
6615167,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,58,70,25,20,14,6,0,6,0,0,14
6615365,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,65,82,12,9,0,0,0,0,0,0,0
6615845,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,58,68,43,36,36,0,4,0,0,0,32
6616058,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,56,70,8,-2,0,0,0,0,0,0,0
6616184,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,52,68,21,24,21,3,0,0,3,0,21
6616235,Southwest Airlines Co.,Bob Hope Airport,2021,1,11,46,57,18,10,0,0,0,0,0,0,0
6616987,Southwest Airlines Co.,Bob Hope Airport,2021,1,12,61,76,11,2,0,0,0,0,0,0,0
6617816,Southwest Airlines Co.,Bob Hope Airport,2021,1,12,55,64,11,5,0,0,0,0,0,0,0
6618167,Southwest Airlines Co.,Bob Hope Airport,2021,1,12,47,60,7,2,0,0,0,0,0,0,0
6619782,Southwest Airlines Co.,Bob Hope Airport,2021,1,13,49,58,18,11,0,0,0,0,0,0,0
6619886,Southwest Airlines Co.,Bob Hope Airport,2021,1,13,42,59,17,11,0,0,0,0,0,0,0
6620131,Southwest Airlines Co.,Bob Hope Airport,2021,1,13,52,63,15,8,0,0,0,0,0,0,0
6620608,Southwest Airlines Co.,Bob Hope Airport,2021,1,13,52,70,21,21,21,0,3,0,0,0,18
6620609,Southwest Airlines Co.,Bob Hope Airport,2021,1,13,65,80,8,8,0,0,0,0,0,0,0
6620829,Southwest Airlines Co.,Bob Hope Airport,2021,1,13,49,63,6,4,0,0,0,0,0,0,0
6621434,Southwest Airlines Co.,Bob Hope Airport,2021,1,13,54,72,9,6,0,0,0,0,0,0,0
6621785,Southwest Airlines Co.,Bob Hope Airport,2021,1,13,53,68,29,22,22,0,0,0,0,0,22
6621824,Southwest Airlines Co.,Bob Hope Airport,2021,1,13,42,57,22,19,19,0,0,0,0,0,19
6622325,Southwest Airlines Co.,Bob Hope Airport,2021,1,13,54,69,15,9,0,0,0,0,0,0,0
6622466,Southwest Airlines Co.,Bob Hope Airport,2021,1,13,58,71,41,37,37,0,4,0,0,0,33
6623063,Southwest Airlines Co.,Bob Hope Airport,2021,1,13,58,69,6,0,0,0,0,0,0,0,0
6623240,Southwest Airlines Co.,Bob Hope Airport,2021,1,13,50,63,58,51,51,0,0,0,0,0,51
6623666,Southwest Airlines Co.,Bob Hope Airport,2021,1,14,62,72,37,34,34,0,34,0,0,0,0
6625768,Southwest Airlines Co.,Bob Hope Airport,2021,1,14,70,87,18,20,18,2,3,0,2,0,15
6627560,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,56,68,150,148,0,148,0,148,0,0,0
6627681,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,55,79,105,114,0,114,0,105,9,0,0
6627859,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,55,70,7,7,0,0,0,0,0,0,0
6627919,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,45,60,12,12,0,0,0,0,0,0,0
6627942,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,66,80,13,18,0,18,0,13,5,0,0
6628061,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,52,75,7,-3,0,0,0,0,0,0,0
6628429,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,63,76,41,32,32,0,0,0,0,0,32
6628520,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,42,54,38,27,27,0,0,0,0,0,27
6628647,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,56,69,9,13,0,0,0,0,0,0,0
6628648,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,61,75,12,12,0,0,0,0,0,0,0
6628702,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,59,73,6,9,0,0,0,0,0,0,0
6628766,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,43,62,6,3,0,0,0,0,0,0,0
6629283,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,68,86,25,31,18,13,0,0,13,0,18
6629741,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,65,75,13,13,0,0,0,0,0,0,0
6630279,Southwest Airlines Co.,Bob Hope Airport,2021,1,15,44,54,25,14,0,0,0,0,0,0,0
6630944,Southwest Airlines Co.,Bob Hope Airport,2021,1,16,65,80,6,1,0,0,0,0,0,0,0
6631080,Southwest Airlines Co.,Bob Hope Airport,2021,1,16,52,63,6,-1,0,0,0,0,0,0,0
6631499,Southwest Airlines Co.,Bob Hope Airport,2021,1,16,41,60,20,15,0,15,0,0,15,0,0
6631723,Southwest Airlines Co.,Bob Hope Airport,2021,1,16,41,66,15,16,0,16,0,0,16,0,0
6631821,Southwest Airlines Co.,Bob Hope Airport,2021,1,16,54,65,7,7,0,0,0,0,0,0,0
6632037,Southwest Airlines Co.,Bob Hope Airport,2021,1,16,61,76,7,13,0,0,0,0,0,0,0
6632773,Southwest Airlines Co.,Bob Hope Airport,2021,1,16,48,59,25,19,19,0,1,0,0,0,18
6632969,Southwest Airlines Co.,Bob Hope Airport,2021,1,16,52,67,6,-2,0,0,0,0,0,0,0
6633115,Southwest Airlines Co.,Bob Hope Airport,2021,1,16,57,70,7,2,0,0,0,0,0,0,0
6633298,Southwest Airlines Co.,Bob Hope Airport,2021,1,16,61,77,33,35,33,2,0,0,2,0,33
6633534,Southwest Airlines Co.,Bob Hope Airport,2021,1,16,60,76,16,22,16,6,0,0,6,0,16
6633590,Southwest Airlines Co.,Bob Hope Airport,2021,1,16,49,59,7,1,0,0,0,0,0,0,0
6636243,Southwest Airlines Co.,Bob Hope Airport,2021,1,17,52,65,8,3,0,0,0,0,0,0,0
6636614,Southwest Airlines Co.,Bob Hope Airport,2021,1,17,40,55,6,-4,0,0,0,0,0,0,0
6637014,Southwest Airlines Co.,Bob Hope Airport,2021,1,17,41,59,6,0,0,0,0,0,0,0,0
6637639,Southwest Airlines Co.,Bob Hope Airport,2021,1,17,52,65,11,1,0,0,0,0,0,0,0
6638200,Southwest Airlines Co.,Bob Hope Airport,2021,1,17,53,69,13,7,0,0,0,0,0,0,0
6638821,Southwest Airlines Co.,Bob Hope Airport,2021,1,17,47,65,8,13,0,0,0,0,0,0,0
6639295,Southwest Airlines Co.,Bob Hope Airport,2021,1,17,48,58,28,21,21,0,0,0,0,0,21
6639898,Southwest Airlines Co.,Bob Hope Airport,2021,1,17,62,75,46,41,41,0,0,0,0,0,41
6640349,Southwest Airlines Co.,Bob Hope Airport,2021,1,17,48,54,15,4,0,0,0,0,0,0,0
6640571,Southwest Airlines Co.,Bob Hope Airport,2021,1,17,50,64,7,1,0,0,0,0,0,0,0
6640572,Southwest Airlines Co.,Bob Hope Airport,2021,1,17,55,68,101,94,94,0,0,0,0,0,94
6640764,Southwest Airlines Co.,Bob Hope Airport,2021,1,17,60,79,48,52,48,4,0,0,4,0,48
6641042,Southwest Airlines Co.,Bob Hope Airport,2021,1,17,44,54,44,33,33,0,0,0,0,0,33
6641622,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,60,75,25,20,20,0,20,0,0,0,0
6642125,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,47,63,14,17,14,3,13,0,3,0,1
6643272,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,46,58,63,56,56,0,0,0,0,0,56
6643445,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,48,56,13,4,0,0,0,0,0,0,0
6644078,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,56,84,56,65,56,9,0,0,9,0,56
6644507,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,47,64,6,5,0,0,0,0,0,0,0
6644777,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,46,62,6,3,0,0,0,0,0,0,0
6645081,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,49,63,77,65,56,9,0,0,0,9,56
6645300,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,47,66,21,22,11,11,0,0,11,0,11
6645404,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,63,79,23,17,17,0,7,0,0,0,10
6645559,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,56,65,10,0,0,0,0,0,0,0,0
6645605,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,50,76,30,31,30,1,8,0,1,0,22
6645606,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,46,57,10,2,0,0,0,0,0,0,0
6646132,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,49,70,11,6,0,0,0,0,0,0,0
6646175,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,43,55,19,14,0,0,0,0,0,0,0
6646329,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,57,73,33,21,21,0,4,0,0,0,17
6646432,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,54,72,23,20,20,0,15,0,0,0,5
6646930,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,49,67,29,21,21,0,12,0,0,0,9
6647231,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,63,84,8,12,0,0,0,0,0,0,0
6647667,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,43,52,19,6,0,0,0,0,0,0,0
6647894,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,52,63,17,5,0,0,0,0,0,0,0
6648086,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,59,70,27,22,22,0,3,0,0,0,19
6648124,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,46,63,43,41,41,0,2,0,0,0,39
6648125,Southwest Airlines Co.,Bob Hope Airport,2021,1,18,45,56,57,48,48,0,0,0,0,0,48
6649597,Southwest Airlines Co.,Bob Hope Airport,2021,1,19,43,58,6,-1,0,0,0,0,0,0,0
6649897,Southwest Airlines Co.,Bob Hope Airport,2021,1,19,67,81,8,4,0,0,0,0,0,0,0
6651270,Southwest Airlines Co.,Bob Hope Airport,2021,1,19,44,59,31,25,25,0,3,0,0,0,22
6654782,Southwest Airlines Co.,Bob Hope Airport,2021,1,20,53,64,12,6,0,0,0,0,0,0,0
6658450,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,59,73,43,41,41,0,0,0,0,0,41
6658654,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,62,75,17,22,17,5,5,0,5,0,12
6658679,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,64,79,48,42,42,0,0,0,0,0,42
6659034,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,60,70,26,21,21,0,14,0,0,0,7
6659154,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,59,75,25,25,25,0,0,0,0,0,25
6659901,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,60,87,45,62,45,17,11,0,17,0,34
6660126,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,57,93,12,20,12,8,0,0,8,0,12
6660451,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,57,74,53,57,53,4,4,0,4,0,49
6660644,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,53,65,44,44,44,0,4,0,0,0,40
6660754,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,54,69,12,6,0,0,0,0,0,0,0
6661538,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,68,79,26,35,26,9,3,0,9,0,23
6661539,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,55,71,10,16,10,6,1,0,6,0,9
6661731,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,58,68,22,15,15,0,7,0,0,0,8
6661862,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,69,81,33,39,33,6,6,0,6,0,27
6662089,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,41,52,15,2,0,0,0,0,0,0,0
6662200,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,64,77,35,27,18,9,0,0,0,9,18
6662357,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,63,74,35,34,34,0,9,0,0,0,25
6662404,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,62,73,18,16,16,0,6,0,0,0,10
6662405,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,56,70,40,45,40,5,2,0,5,0,38
6662940,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,59,72,26,23,23,0,4,0,0,0,19
6662993,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,42,58,26,24,24,0,0,0,0,0,24
6663131,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,55,72,37,24,24,0,1,0,0,0,23
6663249,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,64,78,16,19,16,3,12,0,3,0,4
6663456,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,52,67,29,31,29,2,3,0,2,0,26
6663743,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,38,51,73,59,59,0,0,0,0,0,59
6663744,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,59,70,33,28,28,0,2,0,0,0,26
6663981,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,59,72,14,11,0,0,0,0,0,0,0
6664034,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,59,75,21,16,16,0,0,0,0,0,16
6664323,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,68,81,42,53,42,11,0,0,11,0,42
6664451,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,51,66,63,64,63,1,0,0,1,0,63
6664653,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,66,79,10,19,10,9,9,0,9,0,1
6664654,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,52,70,86,81,81,0,4,0,0,0,77
6664844,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,58,76,33,34,33,1,0,0,1,0,33
6664879,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,40,52,9,-4,0,0,0,0,0,0,0
6664880,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,52,73,34,42,34,8,15,0,8,0,19
6665148,Southwest Airlines Co.,Bob Hope Airport,2021,1,21,58,71,13,14,0,0,0,0,0,0,0
6665715,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,54,68,10,8,0,0,0,0,0,0,0
6666222,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,62,73,6,9,0,0,0,0,0,0,0
6666385,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,52,64,21,10,0,0,0,0,0,0,0
6666603,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,59,73,9,12,0,0,0,0,0,0,0
6666969,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,58,77,17,19,17,2,0,0,2,0,17
6667082,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,53,68,14,7,0,0,0,0,0,0,0
6667713,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,53,65,23,13,0,0,0,0,0,0,0
6667983,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,63,78,11,4,0,0,0,0,0,0,0
6668305,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,51,65,6,1,0,0,0,0,0,0,0
6668487,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,49,60,43,38,38,0,3,0,0,0,35
6668666,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,42,59,25,19,14,5,0,0,5,0,14
6669000,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,48,62,7,-1,0,0,0,0,0,0,0
6669286,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,45,60,7,2,0,0,0,0,0,0,0
6669875,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,68,85,11,11,0,0,0,0,0,0,0
6669995,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,55,67,12,4,0,0,0,0,0,0,0
6670040,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,48,65,6,6,0,0,0,0,0,0,0
6671191,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,40,60,28,23,23,0,2,0,0,0,21
6671192,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,49,69,22,16,16,0,0,0,0,0,16
6671883,Southwest Airlines Co.,Bob Hope Airport,2021,1,22,48,71,16,17,16,1,0,0,1,0,16
6672676,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,56,74,7,6,0,0,0,0,0,0,0
6672969,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,60,72,19,16,16,0,0,0,0,0,16
6673319,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,41,58,9,2,0,0,0,0,0,0,0
6673758,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,50,62,8,0,0,0,0,0,0,0,0
6673863,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,51,69,12,6,0,0,0,0,0,0,0
6673912,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,49,61,18,9,0,0,0,0,0,0,0
6674777,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,45,60,20,10,0,0,0,0,0,0,0
6674992,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,44,60,7,2,0,0,0,0,0,0,0
6675371,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,41,53,9,-3,0,0,0,0,0,0,0
6675575,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,48,62,12,9,0,0,0,0,0,0,0
6675989,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,42,57,6,3,0,0,0,0,0,0,0
6676085,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,67,86,7,8,0,0,0,0,0,0,0
6676514,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,41,55,96,86,86,0,0,0,0,0,86
6676940,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,49,62,8,0,0,0,0,0,0,0,0
6677037,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,47,60,8,3,0,0,0,0,0,0,0
6677507,Southwest Airlines Co.,Bob Hope Airport,2021,1,23,41,57,26,18,18,0,0,0,0,0,18
6678029,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,39,47,6,-7,0,0,0,0,0,0,0
6678509,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,66,80,9,4,0,0,0,0,0,0,0
6678778,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,59,70,11,6,0,0,0,0,0,0,0
6679392,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,50,63,13,11,0,0,0,0,0,0,0
6679605,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,66,79,9,3,0,0,0,0,0,0,0
6679846,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,60,71,28,29,28,1,3,0,1,0,25
6680030,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,60,73,21,19,19,0,0,0,0,0,19
6680079,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,43,67,43,45,43,2,3,0,2,0,40
6680584,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,51,63,10,8,0,0,0,0,0,0,0
6680726,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,56,67,8,0,0,0,0,0,0,0,0
6680818,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,64,76,28,29,28,1,3,0,1,0,25
6680985,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,42,63,14,12,0,0,0,0,0,0,0
6681074,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,66,163,10,88,5,83,0,0,78,5,5
6681215,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,59,73,11,9,0,0,0,0,0,0,0
6681677,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,44,55,14,9,0,0,0,0,0,0,0
6681785,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,60,83,13,11,0,0,0,0,0,0,0
6681863,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,63,79,21,25,21,4,4,0,4,0,17
6682025,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,55,69,8,12,0,0,0,0,0,0,0
6682238,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,42,58,12,5,0,0,0,0,0,0,0
6682239,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,61,76,24,25,24,1,0,0,1,0,24
6682393,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,58,69,49,43,43,0,11,0,0,0,32
6682434,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,65,80,10,10,0,0,0,0,0,0,0
6682894,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,57,74,107,106,106,0,0,0,0,0,106
6683065,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,53,66,25,26,25,1,1,0,1,0,24
6683225,Southwest Airlines Co.,Bob Hope Airport,2021,1,24,49,66,14,15,14,1,5,0,1,0,9
6683587,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,57,71,12,8,0,0,0,0,0,0,0
6683617,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,40,56,8,-1,0,0,0,0,0,0,0
6684000,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,57,72,11,8,0,0,0,0,0,0,0
6684145,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,68,83,20,18,18,0,4,0,0,0,14
6684332,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,42,54,7,-4,0,0,0,0,0,0,0
6684393,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,63,75,11,11,0,0,0,0,0,0,0
6684461,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,56,72,11,8,0,0,0,0,0,0,0
6684630,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,64,82,9,6,0,0,0,0,0,0,0
6684755,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,40,59,18,12,0,0,0,0,0,0,0
6684942,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,58,73,13,21,13,8,5,0,8,0,8
6685001,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,60,76,8,14,0,0,0,0,0,0,0
6685085,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,46,61,17,13,0,0,0,0,0,0,0
6685152,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,58,74,18,7,0,0,0,0,0,0,0
6685436,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,59,81,42,53,42,11,6,0,11,0,36
6685753,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,42,63,33,31,23,8,0,0,8,0,23
6686082,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,60,69,18,17,17,0,14,0,0,0,3
6686083,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,66,81,17,18,17,1,7,0,1,0,10
6686119,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,42,54,23,12,0,0,0,0,0,0,0
6686371,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,66,78,21,29,7,22,0,14,8,0,7
6686372,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,53,66,13,14,0,0,0,0,0,0,0
6686532,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,64,79,40,44,40,4,0,0,4,0,40
6686654,Southwest Airlines Co.,Bob Hope Airport,2021,1,25,60,80,38,43,38,5,7,0,5,0,31
